"participant_id","real_estate_id","real_estate_number","license_source_id","license_source_ar","license_source_en","license_number","license_issue_date","license_expiry_date","is_branch","main_office_id","webpage","phone","fax","activity_type_id","ded_activity_code","activity_type_ar","activity_type_en"
"374412","1886","2131","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","244905","08-01-1997","07-01-2020","0",null,"","971-4-3739999","971-4-3328432","12","701014","خدمات تاجير وادارة العقارات الخاصة ","Self - owned property leasing and Management Services"
"374412","1886","2131","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","244905","08-01-1997","07-01-2020","0",null,"","971-4-3739999","971-4-3328432","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"374412","1886","2131","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","244905","08-01-1997","07-01-2020","0",null,"","971-4-3739999","971-4-3328432","1","701001","شراء الأراضي و العقارات و بيعها","Buying and selling of real estate"
"374177","1651","1931","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","517289","14-03-2000","13-03-2020",null,null,"","971-4-3962996","","12","701014","خدمات تاجير وادارة العقارات الخاصة ","Self - owned property leasing and Management Services"
"374169","1643","1906","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","617325","13-11-2008","11-10-2015",null,null,"MOHAMED HAMAD OBAID KHAMIS ALS","042808462 / MOHAMED HAMAD OBAID KHAMIS ALS","042808463","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"374163","1637","2007","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","602163","24-10-2007","23-10-2018",null,null,"","971-4-2369158","971-4-2369258","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"373317","791","678","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","600112","02-09-2007","01-09-2021","0",null,"Shapour Yousef Sharfaei","971-4-5845044","-","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"373317","791","678","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","600112","02-09-2007","01-09-2021","0",null,"Shapour Yousef Sharfaei","971-4-5845044","-","5","702003","الوساطة في تأجير العقارات","Leasing Property Brokerage Agents"
"373067","541","484","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","568183","06-06-2005","06-06-2019",null,null,"","971-4-2615512","971-4-3298551",null,null,"",""
"373052","526","630","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","562560","23-10-2004","22-10-2021","0",null,"","971-4-4539614","971-4-4539613","13","702006","خدمات الإشراف الإداري للعقارات ","Real estate management supervision services "
"373052","526","630","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","562560","23-10-2004","22-10-2021","0",null,"","971-4-4539614","971-4-4539613","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"373052","526","630","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","562560","23-10-2004","22-10-2021","0",null,"","971-4-4539614","971-4-4539613","5","702003","الوساطة في تأجير العقارات","Leasing Property Brokerage Agents"
"372783","257","160","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","560376","11-08-2004","10-08-2021","0",null,"Simon","","","13","702006","خدمات الإشراف الإداري للعقارات ","Real estate management supervision services "
"372783","257","160","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","560376","11-08-2004","10-08-2021","0",null,"Simon","","","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"372783","257","160","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","560376","11-08-2004","10-08-2021","0",null,"Simon","","","5","702003","الوساطة في تأجير العقارات","Leasing Property Brokerage Agents"
"372778","252","303","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","572574","22-08-2005","21-08-2021","0",null,"www.aquaproperties.com","971-4-5187555","971-4-3882131","13","702006","خدمات الإشراف الإداري للعقارات ","Real estate management supervision services "
"372778","252","303","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","572574","22-08-2005","21-08-2021","0",null,"www.aquaproperties.com","971-4-5187555","971-4-3882131","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"372778","252","303","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","572574","22-08-2005","21-08-2021","0",null,"www.aquaproperties.com","971-4-5187555","971-4-3882131","5","702003","الوساطة في تأجير العقارات","Leasing Property Brokerage Agents"
"372774","248","499","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","565235","26-01-2005","25-01-2020","0",null,"","","",null,null,"",""
"372764","238","458","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","535442","30-06-2002","29-06-2015","0",null,"","043524935 / ","043524936","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"373968","98","220","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","526347","13-05-2001","12-05-2020",null,null,"","971-4-3327332","971-4-3327322",null,null,"",""
"374742","2216","2312","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","574326","17-10-2005","16-10-2019","0",null,"","971-4-2200092","971-4-1212333","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"374737","2211","2293","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","591557","15-02-2007","13-02-2021","0",null,"www.alraea.com","971-4-2681833","971-4-2681832","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"374737","2211","2293","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","591557","15-02-2007","13-02-2021","0",null,"www.alraea.com","971-4-2681833","971-4-2681832","5","702003","الوساطة في تأجير العقارات","Leasing Property Brokerage Agents"
"374732","2206","2304","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","600603","12-09-2007","11-09-2021","0",null,"","","","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"374105","1579","1864","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","585775","11-09-2006","10-09-2021","0",null,"www.4directionproperties.com","971-4-3999808","971-4-3999809","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"374105","1579","1864","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","585775","11-09-2006","10-09-2021","0",null,"www.4directionproperties.com","971-4-3999808","971-4-3999809","5","702003","الوساطة في تأجير العقارات","Leasing Property Brokerage Agents"
"374699","2173","2258","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","244201","12-11-1996","11-11-2021",null,null,"","971-4-2955505","971-4-2958810","12","701014","خدمات تاجير وادارة العقارات الخاصة ","Self - owned property leasing and Management Services"
"374699","2173","2258","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","244201","12-11-1996","11-11-2021",null,null,"","971-4-2955505","971-4-2958810","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"374699","2173","2258","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","244201","12-11-1996","11-11-2021",null,null,"","971-4-2955505","971-4-2958810","1","701001","شراء الأراضي و العقارات و بيعها","Buying and selling of real estate"
"374697","2171","2253","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","209035","16-10-1985","15-10-2021","0",null,"","971-4-2254392","971-4-2260258","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"374465","1939","2112","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","595139","09-05-2007","08-05-2021","0",null,"","971-4-3686206","971-4-3686286","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"374465","1939","2112","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","595139","09-05-2007","08-05-2021","0",null,"","971-4-3686206","971-4-3686286","5","702003","الوساطة في تأجير العقارات","Leasing Property Brokerage Agents"
"374462","1936","2082","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","514785","18-10-1999","17-10-2021",null,null,"","971-4-2727755","971-4-2729889","13","702006","خدمات الإشراف الإداري للعقارات ","Real estate management supervision services "
"374460","1934","2076","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","219355","21-10-1977","09-04-2021","0",null,"","971-4-3213347","971-4-3213348","12","701014","خدمات تاجير وادارة العقارات الخاصة ","Self - owned property leasing and Management Services"
"374460","1934","2076","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","219355","21-10-1977","09-04-2021","0",null,"","971-4-3213347","971-4-3213348","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"374446","1920","2188","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","501591","06-10-1997","05-10-2021",null,null,"","971-4-2671222","971-4-2671440","12","701014","خدمات تاجير وادارة العقارات الخاصة ","Self - owned property leasing and Management Services"
"374234","1708","1767","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","615183","20-08-2008","16-08-2015",null,null,"","971-04-2875271","971-4-2875271","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"374225","1699","1739","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","613685","13-07-2008","12-07-2018",null,null,"","971-4-2636157","",null,null,"",""
"373939","1413","1810","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","569855","29-06-2005","28-06-2020","0",null,"","971-4-2211555","971-4-2211555",null,null,"",""
"373070","544","508","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","588334","22-11-2006","21-11-2009",null,null,"","971-4-2727357","971-4-2726850","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"372821","295","546","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","590872","31-01-2007","30-01-2021","0",null,"MICHELLE SONG BAILEY","971-4-3995578","971-4-3995579","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"372821","295","546","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","590872","31-01-2007","30-01-2021","0",null,"MICHELLE SONG BAILEY","971-4-3995578","971-4-3995579","5","702003","الوساطة في تأجير العقارات","Leasing Property Brokerage Agents"
"372814","288","522","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","591185","07-02-2007","06-02-2021","0",null,"","971-4-2667285","971-4-2667365","13","702006","خدمات الإشراف الإداري للعقارات ","Real estate management supervision services "
"372814","288","522","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","591185","07-02-2007","06-02-2021","0",null,"","971-4-2667285","971-4-2667365","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"372807","281","372","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","546123","15-06-2003","14-06-2021","0",null,"","971-4-2579292","971-4-2587030","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"372560","34","80","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","570225","11-12-2005","10-12-2018",null,null,"","971-4-2899982","971-4-2899983","5","702003","الوساطة في تأجير العقارات","Leasing Property Brokerage Agents"
"372560","34","80","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","570225","11-12-2005","10-12-2018",null,null,"","971-4-2899982","971-4-2899983","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"372559","33","79","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","588463","26-11-2006","25-11-2019","0",null,"test","971-4-2228817","","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"372556","30","76","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","586619","04-10-2006","03-10-2007",null,null,"","","","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"372554","28","74","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","585847","12-09-2006","11-09-2021","0",null,"","971-4-2273643","971-4-2273643","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"372550","24","70","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","531119","02-01-2002","01-01-2022","0",null,"www.sajarealestate.com","971-4-3963700","971-4-3961977","12","701014","خدمات تاجير وادارة العقارات الخاصة ","Self - owned property leasing and Management Services"
"372550","24","70","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","531119","02-01-2002","01-01-2022","0",null,"www.sajarealestate.com","971-4-3963700","971-4-3961977","13","702006","خدمات الإشراف الإداري للعقارات ","Real estate management supervision services "
"372550","24","70","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","531119","02-01-2002","01-01-2022","0",null,"www.sajarealestate.com","971-4-3963700","971-4-3961977","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"372550","24","70","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","531119","02-01-2002","01-01-2022","0",null,"www.sajarealestate.com","971-4-3963700","971-4-3961977","1","701001","شراء الأراضي و العقارات و بيعها","Buying and selling of real estate"
"372548","22","68","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","500534","07-09-2006","08-08-2017","0",null,"","043414337","043414337","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"372544","18","64","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","540813","01-02-2007","03-01-2017","0",null,"","971-4-3394444","971-4-3394554","13","702006","خدمات الإشراف الإداري للعقارات ","Real estate management supervision services "
"372544","18","64","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","540813","01-02-2007","03-01-2017","0",null,"","971-4-3394444","971-4-3394554","5","702003","الوساطة في تأجير العقارات","Leasing Property Brokerage Agents"
"372544","18","64","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","540813","01-02-2007","03-01-2017","0",null,"","971-4-3394444","971-4-3394554","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"372542","16","58","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","563964","18-12-2004","16-12-2021","0",null,"www.prioritydubai.com","971-4-4527888","971-4-4508703","13","702006","خدمات الإشراف الإداري للعقارات ","Real estate management supervision services "
"372542","16","58","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","563964","18-12-2004","16-12-2021","0",null,"www.prioritydubai.com","971-4-4527888","971-4-4508703","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"372542","16","58","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","563964","18-12-2004","16-12-2021","0",null,"www.prioritydubai.com","971-4-4527888","971-4-4508703","5","702003","الوساطة في تأجير العقارات","Leasing Property Brokerage Agents"
"372542","16","58","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","563964","18-12-2004","16-12-2021","0",null,"www.prioritydubai.com","971-4-4527888","971-4-4508703","1","701001","شراء الأراضي و العقارات و بيعها","Buying and selling of real estate"
"372539","13","214","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","572046","03-08-2005","01-08-2021","0",null,"www.homescare.ae","971-4-3554456","971-4-3551919","5","702003","الوساطة في تأجير العقارات","Leasing Property Brokerage Agents"
"372539","13","214","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","572046","03-08-2005","01-08-2021","0",null,"www.homescare.ae","971-4-3554456","971-4-3551919","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"372532","6","133","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","231854","28-08-1993","27-08-2021","0",null,"","971-4-4298000","971-4-4298001","12","701014","خدمات تاجير وادارة العقارات الخاصة ","Self - owned property leasing and Management Services"
"372532","6","133","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","231854","28-08-1993","27-08-2021","0",null,"","971-4-4298000","971-4-4298001","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"372532","6","133","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","231854","28-08-1993","27-08-2021","0",null,"","971-4-4298000","971-4-4298001","5","702003","الوساطة في تأجير العقارات","Leasing Property Brokerage Agents"
"372531","5","120","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","537239","02-09-2002","01-09-2021","0",null,"","971-4-4430268","971-4-4436218","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"372531","5","120","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","537239","02-09-2002","01-09-2021","0",null,"","971-4-4430268","971-4-4436218","5","702003","الوساطة في تأجير العقارات","Leasing Property Brokerage Agents"
"385210","2263","1045","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","553495","03-01-2010","13-02-2014","0",null,"","042579699 / ","042579288","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"372943","417","488","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","594474","25-04-2007","24-04-2020","0",null,"","971-4-3324245","971-4-3324246","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"372943","417","488","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","594474","25-04-2007","24-04-2020","0",null,"","971-4-3324245","971-4-3324246","5","702003","الوساطة في تأجير العقارات","Leasing Property Brokerage Agents"
"372940","414","480","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","593019","25-03-2008","24-03-2016",null,null,"","971-4-3707773","971-4-3707774","13","702006","خدمات الإشراف الإداري للعقارات ","Real estate management supervision services "
"372940","414","480","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","593019","25-03-2008","24-03-2016",null,null,"","971-4-3707773","971-4-3707774","5","702003","الوساطة في تأجير العقارات","Leasing Property Brokerage Agents"
"372940","414","480","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","593019","25-03-2008","24-03-2016",null,null,"","971-4-3707773","971-4-3707774","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"372657","10937992","12558","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","569015","11-05-2005","10-05-2019",null,null,"","971-4-2821802","971-4-2823871","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"372657","10937992","12558","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","569015","11-05-2005","10-05-2019",null,null,"","971-4-2821802","971-4-2823871","5","702003","الوساطة في تأجير العقارات","Leasing Property Brokerage Agents"
"372656","130","118","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","590717","28-01-2007","27-01-2022","0",null,"","971-4-3532220","971-4-3535588","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"372656","130","118","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","590717","28-01-2007","27-01-2022","0",null,"","971-4-3532220","971-4-3535588","5","702003","الوساطة في تأجير العقارات","Leasing Property Brokerage Agents"
"372654","2152","2108","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","591176","07-02-2007","06-02-2021","0",null,"","971-4-2711000","971-4-2711166","5","702003","الوساطة في تأجير العقارات","Leasing Property Brokerage Agents"
"372654","2152","2108","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","591176","07-02-2007","06-02-2021","0",null,"","971-4-2711000","971-4-2711166","13","702006","خدمات الإشراف الإداري للعقارات ","Real estate management supervision services "
"372654","2152","2108","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","591176","07-02-2007","06-02-2021","0",null,"","971-4-2711000","971-4-2711166","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"373455","929","967","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","584503","05-08-2006","04-08-2017","0",null,"","971-4-4279789","971-4-4279794","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"373452","926","964","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","548694","06-09-2003","05-09-2017","0",null,"","0505585400","971-4-3357600","13","702006","خدمات الإشراف الإداري للعقارات ","Real estate management supervision services "
"373452","926","964","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","548694","06-09-2003","05-09-2017","0",null,"","0505585400","971-4-3357600","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"373451","925","963","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","603989","09-12-2007","08-12-2015","0",null,"","048841045 / ","048841046","5","702003","الوساطة في تأجير العقارات","Leasing Property Brokerage Agents"
"373451","925","963","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","603989","09-12-2007","08-12-2015","0",null,"","048841045 / ","048841046","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"373449","923","905","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","537950","25-09-2002","24-09-2021",null,null,"","971-4-3213323","971-4-3212213","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"373445","919","881","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","571021","05-07-2005","04-07-2021",null,null,"","971-4-3240803","971-4-3240867","13","702006","خدمات الإشراف الإداري للعقارات ","Real estate management supervision services "
"373445","919","881","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","571021","05-07-2005","04-07-2021",null,null,"","971-4-3240803","971-4-3240867","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"373445","919","881","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","571021","05-07-2005","04-07-2021",null,null,"","971-4-3240803","971-4-3240867","5","702003","الوساطة في تأجير العقارات","Leasing Property Brokerage Agents"
"373197","671","974","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","588309","22-11-2006","21-11-2018","0",null,"","971-4-4224200","971-4-4224203","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"373187","661","431","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","538473","13-10-2002","12-10-2021","0",null,"www.emeraldpoperties.ae","971-4-3709111","971-4-3709222","12","701014","خدمات تاجير وادارة العقارات الخاصة ","Self - owned property leasing and Management Services"
"373187","661","431","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","538473","13-10-2002","12-10-2021","0",null,"www.emeraldpoperties.ae","971-4-3709111","971-4-3709222","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"373187","661","431","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","538473","13-10-2002","12-10-2021","0",null,"www.emeraldpoperties.ae","971-4-3709111","971-4-3709222","1","701001","شراء الأراضي و العقارات و بيعها","Buying and selling of real estate"
"373185","659","413","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","525815","22-04-2001","21-04-2021","0",null,"","971-4-3707702","971-4-3707709","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"373185","659","413","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","525815","22-04-2001","21-04-2021","0",null,"","971-4-3707702","971-4-3707709","5","702003","الوساطة في تأجير العقارات","Leasing Property Brokerage Agents"
"373182","656","402","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","573146","10-09-2005","09-09-2019","0",null,"","971-4-8018999","971-4-8855870","5","702003","الوساطة في تأجير العقارات","Leasing Property Brokerage Agents"
"373182","656","402","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","573146","10-09-2005","09-09-2019","0",null,"","971-4-8018999","971-4-8855870","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"373177","651","389","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","585202","26-08-2006","25-08-2021","0",null,"","971-4-2955656","971-4-2956789","18","749906","خدمات متابعة المعاملات","Documents Clearing Services"
"373177","651","389","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","585202","26-08-2006","25-08-2021","0",null,"","971-4-2955656","971-4-2956789","5","702003","الوساطة في تأجير العقارات","Leasing Property Brokerage Agents"
"373177","651","389","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","585202","26-08-2006","25-08-2021","0",null,"","971-4-2955656","971-4-2956789","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"372917","391","403","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","579760","12-04-2006","11-04-2020",null,null,"","971-4-2945660","971-4-2954322",null,null,"",""
"372616","90","139","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","551473","13-12-2003","12-12-2009",null,null,"","971-4-2582555","971-4-2582255","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"372611","85","103","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","590952","01-02-2007","31-01-2020","0",null,"","971-4-3973333","971-4-3977177","13","702006","خدمات الإشراف الإداري للعقارات ","Real estate management supervision services "
"372611","85","103","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","590952","01-02-2007","31-01-2020","0",null,"","971-4-3973333","971-4-3977177","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"372611","85","103","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","590952","01-02-2007","31-01-2020","0",null,"","971-4-3973333","971-4-3977177","5","702003","الوساطة في تأجير العقارات","Leasing Property Brokerage Agents"
"373171","645","364","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","561972","04-10-2004","03-10-2019","0",null,"","971-4-2730034","971-4-2719906","5","702003","الوساطة في تأجير العقارات","Leasing Property Brokerage Agents"
